,ntoskrnl.exe,ntoskrnl.exe.1
59116,162.0,94
59117,162.0,116
59118,55.0,116
59119,30.0,35
59120,30.0,157
59121,177.0,89
59122,162.0,35
59123,162.0,130
59124,55.0,98
59125,152.0,99
59126,122.0,35
59127,122.0,22
59128,177.0,118
59129,137.0,98
59130,182.0,118
59131,177.0,99
59132,152.0,118
59133,182.0,89
59134,137.0,89
59135,179.0,118
59136,177.0,118
59137,165.0,94
59138,122.0,116
59139,122.0,35
59140,122.0,89
59141,34.0,157
59142,179.0,130
59143,152.0,116
59144,122.0,118
59145,152.0,116
59146,122.0,116
59147,122.0,118
59148,177.0,35
59149,177.0,94
59150,127.0,116
59151,162.0,27
59152,162.0,159
59153,55.0,180
59154,142.0,27
59155,162.0,27
59156,177.0,35
59157,162.0,159
59158,55.0,26
59159,118.0,35
59160,89.0,22
59161,165.0,35
59162,122.0,98
59163,122.0,42
59164,122.0,99
59165,34.0,113
59166,152.0,49
59167,122.0,80
59168,152.0,113
59169,122.0,119
59170,122.0,114
59171,177.0,116
59172,137.0,156
59173,130.0,157
59174,182.0,86
59175,35.0,35
59176,177.0,22
59177,118.0,36
59178,89.0,108
59179,152.0,157
59180,182.0,27
59181,179.0,159
59182,137.0,180
59183,177.0,35
59184,30.0,27
59185,127.0,114
59186,162.0,27
59187,162.0,159
59188,55.0,156
59189,30.0,26
59190,162.0,105
59191,162.0,22
59192,55.0,98
59193,30.0,86
59194,30.0,99
59195,30.0,108
59196,179.0,35
59197,30.0,86
59198,30.0,30
59199,179.0,30
59200,30.0,108
59201,30.0,177
59202,179.0,35
59203,30.0,114
59204,30.0,116
59205,177.0,157
59206,30.0,156
59207,165.0,116
59208,122.0,114
59209,122.0,35
59210,122.0,22
59211,34.0,94
59212,152.0,98
59213,122.0,99
59214,152.0,116
59215,122.0,35
59216,122.0,88
59217,177.0,130
59218,177.0,35
59219,177.0,88
59220,177.0,94
59221,115.0,116
59222,180.0,35
59223,177.0,88
59224,142.0,88
59225,142.0,116
59226,142.0,114
59227,164.0,35
59228,152.0,4
59229,179.0,156
59230,35.0,29
59231,152.0,113
59232,179.0,157
59233,35.0,35
59234,180.0,27
59235,177.0,159
59236,127.0,175
59237,162.0,180
59238,162.0,35
59239,59.0,35
59240,55.0,27
59241,180.0,29
59242,143.0,27
59243,180.0,159
59244,41.0,26
59245,177.0,113
59246,177.0,35
59247,137.0,22
59248,162.0,27
59249,162.0,98
59250,143.0,99
59251,55.0,35
59252,143.0,180
59253,160.0,35
59254,69.0,89
59255,143.0,130
59256,35.0,35
59257,160.0,118
59258,69.0,89
59259,143.0,92
59260,152.0,116
59261,143.0,157
59262,152.0,114
59263,143.0,35
59264,69.0,98
59265,152.0,35
59266,177.0,99
59267,30.0,98
59268,30.0,22
59269,30.0,99
59270,30.0,118
59271,165.0,98
59272,122.0,99
59273,122.0,89
59274,122.0,118
59275,34.0,89
59276,152.0,35
59277,122.0,118
59278,152.0,89
59279,122.0,118
59280,122.0,30
59281,177.0,118
59282,137.0,30
59283,177.0,118
59284,182.0,89
59285,55.0,177
59286,177.0,89
59287,182.0,118
59288,127.0,157
59289,162.0,118
59290,162.0,116
59291,55.0,94
59292,137.0,116
59293,177.0,116
59294,160.0,35
59295,152.0,116
59296,162.0,89
59297,162.0,35
59298,55.0,130
59299,165.0,27
59300,122.0,88
59301,122.0,159
59302,122.0,180
59303,34.0,27
59304,152.0,27
59305,122.0,130
59306,152.0,159
59307,122.0,35
59308,122.0,26
59309,177.0,94
59310,177.0,116
59311,152.0,35
59312,179.0,22
59313,9.0,88
59314,179.0,98
59315,179.0,99
59316,27.0,88
59317,159.0,35
59318,26.0,167
59319,27.0,130
59320,159.0,35
59321,27.0,35
59322,51.0,116
59323,165.0,118
59324,122.0,157
59325,122.0,118
59326,156.0,35
59327,122.0,118
59328,9.0,22
59329,34.0,89
59330,9.0,36
59331,152.0,89
59332,122.0,157
59333,104.0,27
59334,152.0,159
59335,122.0,118
59336,122.0,180
59337,177.0,118
59338,137.0,89
59339,180.0,94
59340,182.0,116
59341,41.0,35
59342,177.0,118
59343,152.0,89
59344,182.0,89
59345,137.0,130
59346,179.0,35
59347,177.0,118
59348,60.0,35
59349,150.0,130
59350,127.0,118
59351,142.0,35
59352,164.0,118
59353,159.0,98
59354,162.0,89
59355,35.0,99
59356,162.0,89
59357,35.0,98
59358,162.0,99
59359,55.0,22
59360,27.0,98
59361,27.0,118
59362,35.0,99
59363,159.0,118
59364,26.0,94
59365,159.0,116
59366,159.0,35
59367,22.0,89
59368,180.0,130
59369,98.0,35
59370,164.0,118
59371,99.0,118
59372,159.0,118
59373,180.0,89
59374,180.0,116
59375,162.0,89
59376,162.0,116
59377,55.0,35
59378,1.0,157
59379,157.0,118
59380,35.0,27
59381,27.0,159
59382,159.0,180
59383,20.0,20
59384,180.0,118
59385,118.0,98
59386,122.0,99
59387,89.0,94
59388,122.0,98
59389,144.0,116
59390,142.0,99
59391,177.0,35
59392,41.0,98
59393,165.0,89
59394,122.0,99
59395,122.0,130
59396,59.0,157
59397,122.0,88
59398,34.0,17
59399,35.0,130
59400,152.0,35
59401,122.0,94
59402,118.0,116
59403,152.0,35
59404,89.0,88
59405,122.0,157
59406,177.0,88
59407,122.0,27
59408,177.0,27
59409,142.0,159
59410,177.0,26
59411,142.0,27
59412,130.0,27
59413,177.0,159
59414,35.0,26
59415,35.0,35
59416,118.0,167
59417,55.0,22
59418,89.0,98
59419,182.0,130
59420,143.0,99
59421,143.0,35
59422,143.0,35
59423,130.0,118
59424,27.0,118
59425,130.0,118
59426,130.0,89
59427,127.0,89
59428,130.0,118
59429,35.0,118
59430,118.0,94
59431,162.0,116
59432,89.0,116
59433,162.0,157
59434,55.0,35
59435,159.0,116
59436,130.0,89
59437,26.0,35
59438,27.0,130
59439,35.0,22
59440,159.0,35
59441,118.0,98
59442,142.0,99
59443,89.0,118
59444,164.0,118
59445,162.0,118
59446,162.0,89
59447,130.0,89
59448,55.0,118
59449,35.0,118
59450,180.0,94
59451,98.0,116
59452,99.0,35
59453,98.0,89
59454,99.0,116
59455,152.0,130
59456,98.0,35
59457,179.0,118
59458,99.0,4
59459,179.0,118
59460,157.0,94
59461,27.0,116
59462,17.0,35
59463,35.0,157
59464,142.0,89
59465,165.0,27
59466,122.0,130
59467,122.0,159
59468,122.0,180
59469,34.0,27
59470,152.0,35
59471,122.0,27
59472,152.0,118
59473,122.0,159
59474,122.0,89
59475,177.0,26
59476,137.0,92
59477,164.0,114
59478,182.0,22
59479,180.0,98
59480,177.0,35
59481,152.0,99
59482,182.0,98
59483,157.0,99
59484,137.0,118
59485,27.0,89
59486,177.0,118
59487,27.0,89
59488,142.0,35
59489,164.0,118
59490,180.0,89
59491,179.0,118
59492,180.0,116
59493,180.0,118
59494,180.0,157
59495,180.0,118
59496,55.0,35
59497,27.0,89
59498,159.0,98
59499,26.0,89
59500,27.0,99
59501,127.0,22
59502,162.0,98
59503,162.0,118
59504,55.0,99
59505,159.0,118
59506,27.0,94
59507,180.0,116
59508,27.0,35
59509,159.0,89
59510,26.0,130
59511,22.0,88
59512,98.0,157
59513,162.0,130
59514,162.0,35
59515,55.0,116
59516,99.0,94
59517,1.0,116
59518,157.0,116
59519,35.0,116
59520,27.0,35
59521,159.0,35
59522,20.0,88
59523,118.0,27
59524,89.0,159
59525,165.0,180
59526,122.0,88
59527,122.0,27
59528,130.0,27
59529,122.0,35
59530,34.0,159
59531,130.0,26
59532,152.0,167
59533,35.0,22
59534,122.0,130
59535,118.0,98
59536,152.0,35
59537,89.0,99
59538,122.0,35
59539,122.0,118
59540,177.0,118
59541,177.0,118
59542,180.0,89
59543,152.0,89
59544,179.0,118
59545,130.0,118
59546,179.0,116
59547,130.0,94
59548,35.0,157
59549,180.0,116
59550,42.0,35
59551,59.0,35
59552,55.0,22
59553,35.0,89
59554,27.0,36
59555,41.0,130
59556,159.0,157
59557,26.0,35
59558,59.0,27
59559,27.0,118
59560,159.0,159
59561,180.0,180
59562,35.0,118
59563,41.0,118
59564,127.0,89
59565,59.0,27
59566,162.0,89
59567,162.0,27
59568,55.0,159
59569,35.0,118
59570,41.0,26
59571,55.0,22
59572,165.0,118
59573,59.0,98
59574,55.0,94
59575,35.0,99
59576,165.0,116
59577,41.0,35
59578,127.0,89
59579,162.0,130
59580,59.0,35
59581,162.0,118
59582,35.0,118
59583,55.0,118
59584,41.0,89
59585,165.0,89
59586,122.0,116
59587,27.0,118
59588,122.0,157
59589,172.0,118
59590,122.0,116
59591,34.0,94
59592,152.0,35
59593,122.0,116
59594,152.0,22
59595,122.0,35
59596,122.0,98
59597,177.0,89
59598,137.0,99
59599,165.0,130
59600,182.0,88
59601,122.0,130
59602,122.0,35
59603,177.0,94
59604,122.0,116
59605,34.0,35
59606,55.0,88
59607,184.0,116
59608,152.0,88
59609,122.0,35
59610,170.0,4
59611,40.0,35
59612,127.0,157
59613,148.0,167
59614,181.0,27
59615,180.0,130
59616,143.0,159
59617,162.0,180
59618,160.0,35
59619,162.0,35
59620,137.0,27
59621,55.0,118
59622,176.0,27
59623,152.0,159
59624,139.0,118
59625,182.0,26
59626,177.0,118
59627,179.0,89
59628,137.0,89
59629,143.0,22
59630,143.0,98
59631,177.0,99
59632,143.0,118
59633,162.0,118
59634,162.0,94
59635,55.0,116
59636,59.0,35
59637,172.0,89
59638,152.0,130
59639,35.0,35
59640,122.0,118
59641,122.0,118
59642,177.0,116
59643,177.0,118
59644,165.0,157
59645,41.0,89
59646,122.0,35
59647,122.0,98
59648,59.0,89
59649,122.0,99
59650,34.0,22
59651,35.0,118
59652,152.0,98
59653,41.0,99
59654,122.0,118
59655,152.0,94
59656,122.0,116
59657,122.0,35
59658,177.0,89
59659,137.0,130
59660,182.0,118
59661,97.0,118
59662,115.0,94
59663,177.0,116
59664,59.0,35
59665,152.0,89
59666,182.0,130
59667,179.0,35
59668,137.0,157
59669,35.0,118
59670,41.0,116
59671,177.0,89
59672,59.0,116
59673,115.0,92
59674,27.0,116
59675,35.0,35
59676,55.0,114
59677,41.0,27
59678,59.0,159
59679,152.0,35
59680,35.0,180
59681,179.0,98
59682,41.0,99
59683,179.0,27
59684,27.0,118
59685,59.0,89
59686,159.0,27
59687,26.0,159
59688,35.0,26
59689,127.0,118
59690,118.0,89
59691,89.0,22
59692,98.0,35
59693,99.0,98
59694,162.0,118
59695,98.0,99
59696,162.0,89
59697,99.0,118
59698,55.0,118
59699,98.0,118
59700,99.0,89
59701,157.0,89
59702,17.0,118
59703,27.0,118
59704,159.0,94
59705,180.0,116
59706,27.0,35
59707,142.0,89
59708,177.0,130
59709,55.0,88
59710,27.0,130
59711,162.0,35
59712,157.0,94
59713,162.0,116
59714,27.0,35
59715,55.0,88
59716,165.0,88
59717,122.0,35
59718,122.0,167
59719,122.0,130
59720,34.0,35
59721,152.0,35
59722,122.0,118
59723,152.0,118
59724,122.0,118
59725,122.0,89
59726,177.0,89
59727,177.0,116
59728,159.0,157
59729,26.0,35
59730,27.0,118
59731,159.0,22
59732,180.0,36
59733,27.0,118
59734,142.0,157
59735,164.0,94
59736,159.0,27
59737,35.0,116
59738,159.0,159
59739,27.0,35
59740,180.0,180
59741,35.0,89
59742,180.0,130
59743,159.0,89
59744,159.0,35
59745,55.0,118
59746,180.0,118
59747,27.0,118
59748,159.0,89
59749,26.0,118
59750,22.0,89
59751,98.0,89
59752,99.0,35
59753,1.0,130
59754,157.0,118
59755,35.0,35
59756,27.0,98
59757,159.0,99
59758,20.0,118
59759,180.0,94
59760,118.0,98
59761,152.0,99
59762,127.0,116
59763,89.0,35
59764,41.0,22
59765,162.0,89
59766,162.0,98
59767,59.0,99
59768,162.0,130
59769,55.0,35
59770,35.0,118
59771,118.0,118
59772,179.0,118
59773,89.0,89
59774,179.0,89
59775,27.0,118
59776,159.0,118
59777,130.0,94
59778,26.0,116
59779,35.0,116
59780,35.0,116
59781,118.0,35
59782,162.0,35
59783,89.0,89
59784,162.0,157
59785,55.0,130
59786,165.0,27
59787,130.0,88
59788,130.0,159
59789,122.0,20
59790,130.0,180
59791,122.0,179
59792,130.0,179
59793,122.0,179
59794,35.0,179
59795,34.0,130
59796,118.0,179
59797,152.0,35
59798,122.0,179
59799,89.0,94
59800,152.0,179
59801,122.0,116
59802,122.0,179
59803,137.0,35
59804,177.0,179
59805,182.0,88
59806,27.0,179
59807,159.0,179
59808,180.0,179
59809,177.0,88
59810,118.0,179
59811,152.0,179
59812,89.0,179
59813,182.0,35
59814,98.0,179
59815,137.0,167
59816,99.0,179
59817,98.0,179
59818,177.0,179
59819,99.0,130
59820,98.0,179
59821,99.0,35
59822,157.0,35
59823,55.0,179
59824,17.0,179
59825,127.0,118
59826,165.0,179
59827,165.0,118
59828,122.0,179
59829,122.0,118
59830,122.0,179
59831,157.0,179
59832,34.0,89
59833,27.0,179
59834,152.0,89
59835,27.0,179
59836,122.0,179
59837,152.0,179
59838,122.0,179
59839,122.0,118
59840,177.0,179
59841,177.0,179
59842,127.0,118
59843,179.0,179
59844,162.0,94
59845,162.0,116
59846,55.0,8
59847,55.0,176
59848,27.0,35
59849,159.0,139
59850,26.0,89
59851,22.0,177
59852,98.0,27
59853,99.0,130
59854,162.0,27
59855,162.0,35
59856,55.0,159
59857,30.0,118
59858,30.0,26
59859,179.0,118
59860,30.0,118
59861,177.0,27
59862,1.0,89
59863,157.0,27
59864,35.0,89
59865,27.0,159
59866,159.0,26
59867,20.0,118
59868,180.0,22
59869,118.0,2
59870,27.0,118
59871,89.0,94
59872,159.0,116
59873,26.0,35
59874,27.0,89
59875,130.0,157
59876,159.0,130
59877,130.0,177
59878,180.0,35
59879,35.0,177
59880,118.0,41
59881,55.0,140
59882,89.0,177
59883,165.0,140
59884,177.0,140
59885,130.0,30
59886,130.0,27
59887,35.0,30
59888,42.0,177
59889,152.0,152
59890,179.0,131
59891,41.0,48
59892,179.0,172
59893,55.0,41
59894,165.0,27
59895,59.0,159
59896,122.0,48
59897,122.0,180
59898,35.0,89
59899,41.0,177
59900,122.0,140
59901,34.0,118
59902,59.0,177
59903,152.0,89
59904,122.0,177
59905,35.0,27
59906,152.0,51
59907,122.0,35
59908,127.0,118
59909,137.0,89
59910,182.0,156
59911,177.0,9
59912,41.0,118
59913,162.0,89
59914,162.0,9
59915,59.0,104
59916,55.0,35
59917,35.0,35
59918,152.0,130
59919,41.0,35
59920,182.0,115
59921,59.0,35
59922,137.0,150
59923,35.0,35
59924,41.0,27
59925,177.0,159
59926,162.0,35
59927,59.0,26
59928,162.0,169
59929,55.0,68
59930,35.0,159
59931,41.0,180
59932,122.0,35
59933,177.0,27
59934,59.0,142
59935,35.0,177
59936,152.0,100
59937,41.0,170
59938,179.0,40
59939,179.0,148
59940,59.0,181
59941,55.0,97
59942,35.0,180
59943,41.0,115
59944,59.0,115
59945,35.0,27
59946,55.0,45
59947,41.0,142
59948,59.0,164
59949,35.0,180
59950,41.0,180
59951,55.0,88
59952,59.0,35
59953,35.0,22
59954,118.0,98
59955,89.0,99
59956,27.0,116
59957,165.0,35
59958,179.0,157
59959,122.0,27
59960,122.0,159
59961,122.0,140
59962,34.0,180
59963,152.0,140
59964,122.0,177
59965,152.0,177
59966,122.0,140
59967,122.0,140
59968,177.0,177
59969,177.0,177
59970,27.0,140
59971,159.0,177
59972,26.0,35
59973,27.0,152
59974,159.0,35
59975,27.0,177
59976,180.0,140
59977,55.0,35
59978,127.0,152
59979,162.0,35
59980,162.0,118
59981,55.0,30
59982,27.0,30
59983,159.0,64
59984,26.0,64
59985,27.0,30
59986,159.0,30
59987,27.0,177
59988,180.0,118
59989,162.0,118
59990,162.0,89
59991,55.0,89
59992,55.0,118
59993,27.0,118
59994,159.0,94
59995,26.0,116
59996,27.0,35
59997,159.0,89
59998,27.0,130
59999,180.0,35
60000,55.0,118
60001,27.0,118
60002,159.0,118
60003,26.0,89
60004,27.0,89
60005,159.0,118
60006,27.0,118
60007,180.0,94
60008,55.0,116
60009,165.0,35
60010,122.0,89
60011,122.0,130
60012,122.0,118
60013,34.0,118
60014,152.0,94
60015,122.0,116
60016,152.0,35
60017,122.0,89
60018,122.0,130
60019,177.0,35
60020,137.0,118
60021,27.0,89
60022,159.0,92
60023,182.0,114
60024,26.0,35
60025,177.0,98
60026,152.0,99
60027,182.0,118
60028,179.0,89
60029,137.0,118
60030,177.0,89
60031,127.0,35
60032,162.0,118
60033,162.0,89
60034,55.0,118
60035,142.0,118
60036,177.0,118
60037,177.0,89
60038,160.0,89
60039,180.0,118
60040,27.0,118
60041,159.0,94
60042,180.0,116
60043,27.0,35
60044,162.0,89
60045,162.0,130
60046,55.0,88
60047,165.0,130
60048,177.0,35
60049,122.0,94
60050,122.0,116
60051,122.0,35
60052,34.0,88
60053,152.0,88
60054,122.0,35
60055,152.0,167
60056,122.0,130
60057,122.0,35
60058,177.0,35
60059,177.0,118
60060,55.0,118
60061,152.0,118
60062,179.0,89
60063,179.0,89
60064,27.0,118
60065,159.0,118
60066,26.0,94
60067,27.0,116
60068,159.0,35
60069,180.0,89
60070,27.0,130
60071,55.0,35
60072,27.0,118
60073,159.0,118
60074,26.0,118
60075,27.0,89
60076,159.0,89
60077,27.0,118
60078,180.0,118
60079,27.0,94
60080,159.0,116
60081,26.0,35
60082,27.0,89
60083,159.0,130
60084,27.0,35
60085,180.0,118
60086,159.0,118
60087,98.0,118
60088,180.0,89
60089,99.0,89
60090,22.0,118
60091,92.0,118
60092,157.0,94
60093,157.0,116
60094,127.0,35
60095,162.0,89
60096,162.0,130
60097,55.0,88
60098,13.0,130
60099,162.0,35
60100,162.0,94
60101,55.0,116
60102,51.0,35
60103,156.0,88
60104,9.0,88
60105,9.0,35
60106,104.0,167
60107,177.0,130
60108,165.0,35
60109,122.0,35
60110,122.0,41
60111,122.0,48
60112,34.0,41
60113,152.0,48
60114,122.0,177
60115,152.0,140
60116,122.0,177
60117,122.0,177
60118,177.0,27
60119,137.0,27
60120,182.0,159
60121,177.0,26
60122,182.0,100
60123,8.0,45
60124,137.0,88
60125,176.0,35
60126,177.0,22
60127,41.0,98
60128,139.0,99
60129,177.0,116
60130,59.0,35
60131,59.0,157
60132,149.0,27
60133,97.0,159
60134,115.0,140
60135,59.0,180
60136,115.0,140
60137,59.0,177
60138,59.0,177
60139,127.0,140
60140,59.0,140
60141,162.0,177
60142,8.0,177
60143,162.0,140
60144,176.0,177
60145,55.0,35
60146,59.0,152
60147,27.0,35
60148,139.0,177
60149,35.0,140
60150,177.0,35
60151,143.0,152
60152,142.0,35
60153,143.0,118
60154,177.0,118
60155,180.0,118
60156,143.0,89
60157,150.0,89
60158,172.0,118
60159,172.0,118
60160,59.0,94
60161,9.0,116
60162,143.0,35
60163,162.0,89
60164,162.0,130
60165,143.0,35
60166,55.0,118
60167,8.0,118
60168,165.0,118
60169,176.0,89
60170,122.0,89
60171,118.0,118
60172,122.0,118
60173,89.0,94
60174,122.0,116
60175,35.0,35
60176,34.0,89
60177,42.0,130
60178,152.0,118
60179,122.0,118
60180,41.0,94
60181,152.0,116
60182,122.0,35
60183,177.0,89
60184,122.0,130
60185,177.0,35
60186,139.0,118
60187,59.0,89
60188,177.0,92
60189,59.0,114
60190,8.0,35
60191,49.0,98
60192,176.0,99
60193,139.0,118
60194,177.0,89
60195,143.0,118
60196,143.0,89
60197,143.0,35
60198,35.0,118
60199,41.0,89
60200,80.0,118
60201,78.0,118
60202,59.0,118
60203,41.0,89
60204,179.0,89
60205,140.0,118
60206,127.0,118
60207,35.0,94
60208,127.0,116
60209,41.0,35
60210,114.0,89
60211,59.0,130
60212,179.0,88
60213,140.0,130
60214,172.0,35
60215,35.0,94
60216,41.0,116
60217,172.0,35
60218,172.0,88
60219,172.0,88
60220,59.0,35
60221,172.0,167
60222,172.0,130
60223,172.0,35
60224,172.0,35
60225,172.0,118
60226,35.0,118
60227,127.0,118
60228,41.0,89
60229,59.0,89
60230,162.0,118
60231,35.0,118
60232,162.0,94
60233,55.0,116
60234,41.0,35
60235,172.0,89
60236,172.0,130
60237,59.0,35
60238,172.0,118
60239,172.0,118
60240,35.0,118
60241,172.0,89
60242,172.0,89
60243,41.0,118
60244,172.0,118
60245,59.0,94
60246,172.0,116
60247,172.0,35
60248,35.0,89
60249,41.0,130
60250,162.0,35
60251,162.0,118
60252,55.0,118
60253,59.0,118
60254,165.0,89
60255,122.0,89
60256,35.0,118
60257,41.0,118
60258,122.0,94
60259,122.0,116
60260,34.0,35
60261,59.0,89
60262,152.0,130
60263,122.0,88
60264,35.0,130
60265,152.0,35
60266,41.0,94
60267,122.0,116
60268,177.0,35
60269,122.0,88
60270,137.0,88
60271,92.0,35
60272,114.0,167
60273,182.0,130
60274,35.0,35
60275,118.0,35
60276,177.0,118
60277,152.0,118
60278,182.0,118
60279,137.0,89
60280,179.0,89
60281,59.0,118
60282,177.0,118
60283,89.0,94
60284,154.0,116
60285,172.0,35
60286,35.0,89
60287,35.0,130
60288,41.0,35
60289,118.0,118
60290,45.0,118
60291,59.0,118
60292,154.0,89
60293,35.0,89
60294,35.0,118
60295,118.0,118
60296,41.0,94
60297,45.0,116
60298,59.0,35
60299,154.0,89
60300,130.0,130
60301,35.0,118
60302,172.0,118
60303,35.0,94
60304,127.0,116
60305,41.0,35
60306,59.0,89
60307,162.0,130
60308,162.0,35
60309,55.0,118
60310,60.0,89
60311,35.0,92
60312,60.0,114
60313,35.0,35
60314,41.0,98
60315,27.0,99
60316,55.0,118
60317,59.0,89
60318,152.0,118
60319,162.0,89
60320,162.0,35
60321,35.0,118
60322,55.0,89
60323,41.0,118
60324,165.0,118
60325,122.0,118
60326,122.0,89
60327,59.0,89
60328,122.0,118
60329,34.0,118
60330,34.0,94
60331,35.0,116
60332,41.0,35
60333,152.0,89
60334,152.0,130
60335,122.0,88
60336,59.0,130
60337,152.0,35
60338,122.0,94
60339,122.0,116
60340,177.0,35
60341,177.0,88
60342,179.0,88
60343,179.0,35
60344,35.0,167
60345,127.0,130
60346,41.0,35
60347,114.0,35
60348,114.0,118
60349,59.0,118
60350,101.0,118
60351,179.0,89
60352,35.0,89
60353,179.0,118
60354,41.0,118
60355,179.0,94
60356,101.0,116
60357,152.0,35
60358,59.0,89
60359,165.0,130
60360,177.0,35
60361,35.0,118
60362,41.0,118
60363,55.0,118
60364,59.0,89
60365,35.0,89
60366,41.0,118
60367,165.0,118
60368,122.0,94
60369,59.0,116
60370,122.0,35
60371,127.0,89
60372,162.0,130
60373,162.0,35
60374,55.0,118
60375,55.0,118
60376,122.0,118
60377,34.0,89
60378,34.0,89
60379,152.0,118
60380,152.0,118
60381,122.0,94
60382,152.0,116
60383,122.0,35
60384,177.0,89
60385,162.0,130
60386,162.0,88
60387,122.0,130
60388,137.0,35
60389,55.0,94
60390,182.0,116
60391,55.0,35
60392,177.0,88
60393,152.0,88
60394,182.0,35
60395,179.0,167
60396,137.0,130
60397,177.0,35
60398,179.0,35
60399,179.0,118
60400,55.0,118
60401,55.0,118
60402,55.0,89
60403,55.0,89
60404,55.0,118
60405,127.0,118
60406,162.0,94
60407,162.0,116
60408,55.0,35
60409,55.0,89
60410,152.0,130
60411,179.0,35
60412,179.0,88
60413,55.0,130
60414,162.0,35
60415,162.0,118
60416,55.0,118
60417,55.0,118
60418,152.0,89
60419,179.0,89
60420,179.0,118
60421,55.0,118
60422,55.0,94
60423,165.0,116
60424,122.0,35
60425,122.0,89
60426,122.0,130
60427,34.0,118
60428,34.0,118
60429,152.0,94
60430,152.0,116
60431,122.0,35
60432,152.0,89
60433,122.0,130
60434,122.0,35
60435,177.0,92
60436,177.0,114
60437,55.0,35
60438,55.0,98
60439,127.0,99
60440,162.0,93
60441,162.0,94
60442,55.0,116
60443,55.0,116
60444,162.0,116
60445,162.0,88
60446,55.0,35
60447,55.0,118
60448,55.0,118
60449,165.0,118
60450,122.0,89
60451,122.0,89
60452,122.0,35
60453,34.0,118
60454,34.0,118
60455,152.0,94
60456,152.0,116
60457,122.0,35
60458,152.0,89
60459,122.0,118
60460,122.0,89
60461,177.0,35
60462,137.0,105
60463,182.0,86
60464,55.0,49
60465,177.0,80
60466,152.0,123
60467,182.0,35
60468,179.0,35
60469,137.0,88
60470,177.0,130
60471,55.0,35
60472,55.0,86
60473,127.0,132
60474,162.0,113
60475,162.0,149
60476,55.0,130
60477,55.0,60
60478,55.0,80
60479,162.0,183
60480,162.0,35
60481,55.0,27
60482,55.0,35
60483,55.0,104
60484,177.0,88
60485,127.0,105
60486,162.0,105
60487,162.0,86
60488,55.0,104
60489,152.0,122
60490,179.0,171
60491,162.0,30
60492,162.0,30
60493,55.0,177
60494,165.0,130
60495,122.0,171
60496,122.0,118
60497,172.0,89
60498,170.0,118
60499,40.0,118
60500,27.0,118
60501,122.0,89
60502,34.0,89
60503,27.0,118
60504,34.0,118
60505,159.0,94
60506,152.0,116
60507,152.0,35
60508,26.0,89
60509,122.0,130
60510,152.0,35
60511,172.0,118
60512,122.0,89
60513,177.0,130
60514,122.0,35
60515,165.0,118
60516,177.0,89
60517,122.0,41
60518,122.0,48
60519,172.0,41
60520,172.0,48
60521,122.0,177
60522,27.0,140
60523,34.0,177
60524,159.0,177
60525,34.0,27
60526,180.0,27
60527,152.0,159
60528,152.0,26
60529,35.0,100
60530,122.0,45
60531,41.0,88
60532,152.0,35
60533,122.0,22
60534,122.0,98
60535,177.0,99
60536,137.0,116
60537,20.0,35
60538,182.0,157
60539,27.0,27
60540,177.0,159
60541,152.0,140
60542,182.0,180
60543,179.0,140
60544,137.0,177
60545,59.0,177
60546,177.0,140
60547,35.0,140
60548,159.0,177
60549,157.0,177
60550,180.0,140
60551,172.0,177
